entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason
2021-03-08 12:00:00+00:00,2021-03-11 00:00:00+00:00,1,-6.5217,-6.6973,60,-0.0014177703041343137,-0.175656,STOP_LOSS
2021-03-11 01:00:00+00:00,2021-03-15 12:00:00+00:00,1,-6.8071,-8.064,60,-0.010144833162002598,-1.256902,STOP_LOSS
2021-03-16 10:00:00+00:00,2021-04-05 07:00:00+00:00,1,-2.0674,-1.2017,333,0.009374920369616707,0.865686,END_OF_WINDOW
2021-04-19 07:00:00+00:00,2021-04-23 07:00:00+00:00,1,-2.0036,-2.1664,96,-0.0009897435876899119,-0.162842,END_OF_WINDOW
2021-04-23 18:00:00+00:00,2021-04-28 15:00:00+00:00,1,-2.0379,-3.6807,69,-0.009891569816588341,-1.642787,STOP_LOSS
2021-04-28 16:00:00+00:00,2021-04-29 16:00:00+00:00,1,-3.9317,-4.6874,24,-0.004549794236395427,-0.755628,STOP_LOSS
2021-04-29 17:00:00+00:00,2021-04-30 17:00:00+00:00,1,-4.6761,-4.5332,24,0.0008599331525834253,0.142817,STOP_LOSS
2021-04-30 18:00:00+00:00,2021-05-03 18:00:00+00:00,1,-4.6258,-4.8355,24,-0.0012625386999105814,-0.209682,STOP_LOSS
2021-05-03 19:00:00+00:00,2021-05-04 19:00:00+00:00,1,-4.7826,-4.2907,24,0.0029624141701430906,0.491996,STOP_LOSS
2021-05-04 20:00:00+00:00,2021-05-05 20:00:00+00:00,1,-4.2762,-4.841,24,-0.0034005008291941863,-0.564754,STOP_LOSS
2021-05-05 21:00:00+00:00,2021-05-06 21:00:00+00:00,1,-4.8368,-6.608,24,-0.01066455513592282,-1.771164,STOP_LOSS
2021-05-06 22:00:00+00:00,2021-05-09 22:00:00+00:00,1,-6.5973,-7.334,24,-0.00443578659964719,-0.736693,STOP_LOSS
2021-05-09 23:00:00+00:00,2021-05-10 23:00:00+00:00,1,-7.4881,-7.7908,24,-0.0018223292367509913,-0.302652,STOP_LOSS
2021-05-11 00:00:00+00:00,2021-05-12 00:00:00+00:00,1,-7.5541,-7.4109,24,0.0008621016569695106,0.143177,STOP_LOSS
2021-05-12 01:00:00+00:00,2021-05-13 01:00:00+00:00,1,-7.358,-7.273,24,0.000511955687879373,0.085025,STOP_LOSS
2021-05-13 08:00:00+00:00,2021-05-18 06:00:00+00:00,1,-2.6693,-3.5127,70,-0.011166525347173967,-0.843383,STOP_LOSS
2021-05-18 07:00:00+00:00,2021-05-21 12:00:00+00:00,1,-3.5372,-3.5128,77,0.0003226543333836873,0.024369,STOP_LOSS
2021-05-21 13:00:00+00:00,2021-06-01 07:00:00+00:00,1,-3.3366,-3.5141,162,-0.0023508009413074626,-0.177551,STOP_LOSS
2021-07-13 13:00:00+00:00,2021-07-19 07:00:00+00:00,-1,2.0837,3.5205,90,-0.009548900342099709,-1.43683,STOP_LOSS
